LOC_Os02g47770 0
LOC_Os07g48560 0
LOC_Os04g40060 0
LOC_Os05g29810 0
LOC_Os05g45020 0
LOC_Os12g41920 0
LOC_Os12g07120 0
LOC_Os08g23570 0
LOC_Os07g31400 0
LOC_Os02g46030 0
LOC_Os06g09810 0
LOC_Os08g32990 0
LOC_Os01g32890 0
LOC_Os01g01600 0
LOC_Os01g45860 0
LOC_Os01g50110 0
LOC_Os08g39980 0
LOC_Os04g45750 0
LOC_Os03g42230 0
LOC_Os08g38990 0
LOC_Os01g07880 0
LOC_Os06g19980 0
LOC_Os10g17630 0
LOC_Os03g56010 0
LOC_Os12g38960 0
LOC_Os12g38200 0
LOC_Os04g11830 0
LOC_Os02g36510 0
LOC_Os05g37730 0
LOC_Os06g42630 0
LOC_Os03g10140 0
LOC_Os07g37920 0
LOC_Os01g55549 0
LOC_Os05g39590 0
LOC_Os04g46440 0
LOC_Os01g16810 0
LOC_Os03g26130 0
LOC_Os04g35800 0
LOC_Os04g40930 0
LOC_Os04g45650 0
LOC_Os04g42570 0
LOC_Os06g43910 0
LOC_Os02g52950 0
LOC_Os04g39520 0
LOC_Os09g34060 0
LOC_Os04g36590 0
LOC_Os01g55340 0
LOC_Os04g50090 0
LOC_Os10g02620 0
LOC_Os09g33550 0
LOC_Os05g34830 0
LOC_Os02g48270 0
LOC_Os11g07700 0
LOC_Os04g50070 0
LOC_Os04g27410 0
LOC_Os08g14880 0
LOC_Os03g03760 0
LOC_Os05g49010 0
LOC_Os05g27980 0
LOC_Os06g12360 0
LOC_Os02g06910 0
LOC_Os03g19120 0
LOC_Os05g31420 0
LOC_Os08g17100 0
LOC_Os01g16660 0
LOC_Os01g23770 0
LOC_Os05g49310 0
LOC_Os01g47560 0
LOC_Os01g08790 0
LOC_Os08g37810 0
LOC_Os01g55580 0
LOC_Os12g07280 0
LOC_Os02g16240 0
LOC_Os06g36930 0
LOC_Os12g06080 0
LOC_Os06g10780 0
LOC_Os02g30700 0
LOC_Os12g33070 0
LOC_Os01g62510 0
LOC_Os10g38000 0
LOC_Os02g09480 0
LOC_Os12g41950 0
LOC_Os05g14130 0
LOC_Os04g39050 0
LOC_Os06g50830 0
LOC_Os02g39540 0
LOC_Os09g01140 0
LOC_Os01g60540 0
LOC_Os11g45530 0
LOC_Os01g14420 0
LOC_Os10g33940 0
LOC_Os07g16330 0
LOC_Os03g62100 0
LOC_Os05g25260 0
LOC_Os07g44200 0
LOC_Os08g32440 0
LOC_Os04g10260 0
LOC_Os11g06410 0
LOC_Os07g03770 1
LOC_Os05g11414 1
LOC_Os02g13310 1
LOC_Os03g51690 1
LOC_Os06g36680 1
LOC_Os09g27650 1
LOC_Os04g53540 1
LOC_Os08g08820 1
LOC_Os09g24820 1
LOC_Os06g40960 1
LOC_Os12g42610 1
LOC_Os04g45330 1
LOC_Os01g55150 1
LOC_Os10g40810 1
LOC_Os04g56850 1
LOC_Os06g15480 1
LOC_Os03g07450 1
LOC_Os09g31140 1
LOC_Os07g06620 1
LOC_Os04g57610 1
LOC_Os11g32100 1
LOC_Os04g51190 1
LOC_Os09g33580 1
LOC_Os01g63510 1
LOC_Os08g44190 1
LOC_Os10g42490 1
LOC_Os02g01380 1
LOC_Os02g46560 1
LOC_Os02g45250 1
LOC_Os06g46410 1
LOC_Os08g42470 1
LOC_Os07g03250 1
LOC_Os09g23200 1
LOC_Os02g42950 1
LOC_Os12g38400 1
LOC_Os04g48510 1
LOC_Os11g39000 1
LOC_Os01g66590 1
LOC_Os05g50310 1
LOC_Os07g43580 1
LOC_Os02g47280 1
LOC_Os03g47730 1
LOC_Os04g44440 1
LOC_Os09g35760 1
LOC_Os04g51000 1
LOC_Os03g06850 1
LOC_Os03g11600 1
LOC_Os03g47140 1
LOC_Os03g63810 1
LOC_Os02g45850 1
LOC_Os01g68700 1
LOC_Os01g60960 1
LOC_Os10g37240 1
LOC_Os03g42420 1
LOC_Os04g33420 1
LOC_Os10g26500 1
LOC_Os01g42970 1
LOC_Os08g40030 1
LOC_Os02g51320 1
LOC_Os02g42380 1
LOC_Os06g10310 1
LOC_Os04g31730 1
LOC_Os02g17460 1
LOC_Os02g51280 1
LOC_Os08g36390 1
LOC_Os05g48870 1
LOC_Os09g26210 1
LOC_Os01g19970 1
LOC_Os02g56140 1
LOC_Os10g36420 1
LOC_Os08g33940 1
LOC_Os01g47360 1
LOC_Os01g43590 1
LOC_Os01g54990 1
LOC_Os08g04190 1
LOC_Os01g57650 1
LOC_Os02g47660 1
LOC_Os04g59430 1
LOC_Os10g41130 1
LOC_Os03g01890 1
LOC_Os08g01090 1
LOC_Os06g10880 1
LOC_Os02g47744 1
LOC_Os03g42100 1
LOC_Os01g64730 1
LOC_Os09g12750 1
LOC_Os05g46370 1
LOC_Os06g05350 1
LOC_Os03g02240 1
LOC_Os09g39660 1
LOC_Os01g67830 1
LOC_Os05g41790 1
LOC_Os01g04800 1
LOC_Os01g51140 1
LOC_Os03g07830 1
LOC_Os06g30090 1
LOC_Os09g32510 1
LOC_Os09g31438 1
LOC_Os01g66610 2
LOC_Os03g43670 2
LOC_Os01g66640 2
LOC_Os01g45520 2
LOC_Os01g40499 2
LOC_Os01g66680 2
LOC_Os01g12290 2
LOC_Os05g07080 2
LOC_Os03g35600 2
LOC_Os01g57480 2
LOC_Os01g57510 2
LOC_Os04g54070 2
LOC_Os04g54002 2
LOC_Os04g54120 2
LOC_Os04g15580 2
LOC_Os04g53998 2
LOC_Os04g54020 2
LOC_Os04g54080 2
LOC_Os08g08140 2
LOC_Os01g10710 2
LOC_Os01g47820 2
LOC_Os01g47840 2
LOC_Os01g47900 2
LOC_Os01g48040 2
LOC_Os02g52850 2
LOC_Os01g48020 2
LOC_Os01g66250 2
LOC_Os01g48000 2
LOC_Os01g10700 2
LOC_Os04g54010 2
LOC_Os09g37810 2
LOC_Os02g56400 2
LOC_Os04g51030 2
LOC_Os06g06960 2
LOC_Os12g07800 2
LOC_Os09g29510 2
LOC_Os08g13870 2
LOC_Os06g06940 2
LOC_Os03g61310 2
LOC_Os09g29560 2
LOC_Os12g03670 2
LOC_Os04g56090 2
LOC_Os04g56080 2
LOC_Os06g37690 2
LOC_Os06g37750 2
LOC_Os12g34320 2
LOC_Os09g20740 2
LOC_Os09g29584 2
LOC_Os12g03640 2
LOC_Os06g17490 2
LOC_Os09g29600 2
LOC_Os04g39930 2
LOC_Os04g12540 2
LOC_Os03g62180 2
LOC_Os06g41510 2
LOC_Os10g01100 2
LOC_Os06g29810 2
LOC_Os04g23760 2
LOC_Os04g23720 2
LOC_Os10g02284 2
LOC_Os12g44320 2
LOC_Os04g23700 2
LOC_Os04g23600 2
LOC_Os06g35850 2
LOC_Os06g06540 3
LOC_Os06g42990 3
LOC_Os01g39160 3
LOC_Os10g35660 3
LOC_Os01g18440 3
LOC_Os01g48470 3
LOC_Os10g20990 3
LOC_Os03g39100 3
LOC_Os10g39190 3
LOC_Os06g05340 3
LOC_Os08g02160 3
LOC_Os04g28130 3
LOC_Os05g31380 3
LOC_Os03g18480 3
LOC_Os12g06540 3
LOC_Os11g31380 3
LOC_Os01g67670 3
LOC_Os04g27990 3
LOC_Os02g51310 3
LOC_Os06g09790 3
LOC_Os07g12210 3
LOC_Os01g29840 3
LOC_Os04g42940 3
LOC_Os01g11510 3
LOC_Os09g02780 3
LOC_Os07g40080 3
LOC_Os03g29480 3
LOC_Os02g49250 3
LOC_Os03g25120 3
LOC_Os04g46580 3
LOC_Os06g10900 3
LOC_Os12g22630 3
LOC_Os01g23760 3
LOC_Os01g61480 3
LOC_Os06g23650 3
LOC_Os12g03554 3
LOC_Os05g50130 3
LOC_Os02g43940 3
LOC_Os05g25960 3
LOC_Os11g13930 3
LOC_Os04g39470 3
LOC_Os02g15760 3
LOC_Os08g27220 3
LOC_Os05g51820 3
LOC_Os01g62310 3
LOC_Os12g43620 3
LOC_Os02g08070 3
LOC_Os06g14700 3
LOC_Os08g44050 4
LOC_Os02g44360 4
LOC_Os02g44370 4
LOC_Os02g39140 4
LOC_Os05g03040 4
LOC_Os03g08470 4
LOC_Os05g48010 4
LOC_Os07g39800 4
LOC_Os01g39330 4
LOC_Os07g42510 4
LOC_Os01g11350 4
LOC_Os08g33750 4
LOC_Os04g45690 4
LOC_Os06g46270 4
LOC_Os07g39220 4
LOC_Os01g09850 4
LOC_Os06g04870 4
LOC_Os03g08960 4
LOC_Os08g43160 4
LOC_Os06g11860 4
LOC_Os09g28354 4
LOC_Os08g41320 4
LOC_Os04g46400 4
LOC_Os01g70110 4
LOC_Os01g71790 4
LOC_Os02g03580 4
LOC_Os06g04850 4
LOC_Os04g46860 4
LOC_Os12g21700 4
LOC_Os12g29330 4
LOC_Os03g21030 4
LOC_Os09g16510 4
LOC_Os02g56250 4
LOC_Os03g02900 4
LOC_Os06g01620 4
LOC_Os08g32080 4
LOC_Os11g03420 4
LOC_Os02g03960 4
LOC_Os04g36054 4
LOC_Os08g29660 4
LOC_Os07g30130 4
LOC_Os01g68560 4
LOC_Os11g48000 4
LOC_Os02g35140 4
LOC_Os10g02250 5
LOC_Os10g06090 5
LOC_Os10g06140 5
LOC_Os10g06030 5
LOC_Os10g09620 5
LOC_Os11g47110 5
LOC_Os10g02720 5
LOC_Os11g47140 5
LOC_Os11g46950 5
LOC_Os11g47150 5
LOC_Os01g26174 5
LOC_Os01g26280 5
LOC_Os04g43730 5
LOC_Os02g41500 5
LOC_Os06g07330 5
LOC_Os02g02120 5
LOC_Os02g56630 5
LOC_Os04g51050 5
LOC_Os04g51040 5
LOC_Os03g44140 5
LOC_Os03g44050 5
LOC_Os10g09700 5
LOC_Os10g17910 5
LOC_Os08g39170 5
LOC_Os05g25390 5
LOC_Os05g47770 5
LOC_Os10g09550 5
LOC_Os12g42070 5
LOC_Os12g42040 5
LOC_Os12g42060 5
LOC_Os03g01910 6
LOC_Os03g63400 6
LOC_Os10g34180 6
LOC_Os02g04660 6
LOC_Os05g49860 6
LOC_Os07g36140 6
LOC_Os01g06010 6
LOC_Os01g05970 6
LOC_Os01g05900 6
LOC_Os01g05630 6
LOC_Os01g05610 6
LOC_Os08g38300 6
LOC_Os09g17850 6
LOC_Os03g51200 6
LOC_Os01g62230 6
LOC_Os12g25120 6
LOC_Os12g34510 6
LOC_Os02g27950 6
LOC_Os10g31000 6
LOC_Os05g01230 6
LOC_Os04g22240 6
LOC_Os05g10770 6
LOC_Os10g06130 6
LOC_Os11g14430 6
LOC_Os12g04180 6
LOC_Os11g04390 6
LOC_Os01g23630 7
LOC_Os01g62820 7
LOC_Os03g45410 7
LOC_Os06g43790 7
LOC_Os02g43750 7
LOC_Os03g29470 7
LOC_Os03g53960 7
LOC_Os10g28040 7
LOC_Os01g48810 7
LOC_Os09g24440 7
LOC_Os09g26180 7
LOC_Os03g32590 7
LOC_Os06g44030 7
LOC_Os01g63940 7
LOC_Os07g42150 7
LOC_Os04g55360 7
LOC_Os01g32750 7
LOC_Os10g29660 7
LOC_Os01g69110 7
LOC_Os04g58350 7
LOC_Os08g27850 7
LOC_Os09g37910 7
LOC_Os02g13530 7
LOC_Os06g36160 7
LOC_Os01g52490 7
LOC_Os02g44930 7
LOC_Os03g53020 8
LOC_Os02g41510 8
LOC_Os01g73770 8
LOC_Os08g36920 8
LOC_Os03g55540 8
LOC_Os01g09100 8
LOC_Os04g43680 8
LOC_Os03g32220 8
LOC_Os03g64260 8
LOC_Os05g37190 8
LOC_Os05g39720 8
LOC_Os05g07010 8
LOC_Os01g60600 8
LOC_Os01g19330 8
LOC_Os03g32230 8
LOC_Os01g06320 8
LOC_Os08g35240 8
LOC_Os02g40530 8
LOC_Os12g37690 8
LOC_Os05g37080 8
LOC_Os02g45420 8
LOC_Os01g60490 8
LOC_Os02g45450 9
LOC_Os09g35010 9
LOC_Os04g48350 9
LOC_Os09g28440 9
LOC_Os03g60560 9
LOC_Os03g60570 9
LOC_Os02g52670 9
LOC_Os06g03670 9
LOC_Os01g58420 9
LOC_Os07g36170 9
LOC_Os09g35030 9
LOC_Os05g41760 9
LOC_Os05g48690 9
LOC_Os01g60640 9
LOC_Os04g49450 9
LOC_Os03g20090 9
LOC_Os02g08440 9
LOC_Os02g54050 9
LOC_Os01g66120 9
LOC_Os08g31580 9
LOC_Os01g48290 9
LOC_Os05g34940 10
LOC_Os07g09740 10
LOC_Os05g45954 10
LOC_Os12g40630 10
LOC_Os05g38600 10
LOC_Os02g13670 10
LOC_Os06g51140 10
LOC_Os05g30310 10
LOC_Os07g09860 10
LOC_Os01g63380 10
LOC_Os12g12970 10
LOC_Os11g11600 10
LOC_Os05g04640 10
LOC_Os06g06970 10
LOC_Os05g32890 10
LOC_Os11g45850 10
LOC_Os02g28180 10
LOC_Os11g31370 10
LOC_Os02g25820 10
LOC_Os02g42230 11
LOC_Os02g53680 11
LOC_Os11g40150 11
LOC_Os12g04980 11
LOC_Os11g04954 11
LOC_Os04g43300 11
LOC_Os05g43610 11
LOC_Os12g31370 11
LOC_Os03g03130 11
LOC_Os10g39120 11
LOC_Os04g49130 11
LOC_Os05g03430 11
LOC_Os03g50980 11
LOC_Os02g58220 11
LOC_Os06g47830 11
LOC_Os05g02040 11
LOC_Os11g01380 12
LOC_Os12g01390 12
LOC_Os07g35660 12
LOC_Os07g35690 12
LOC_Os05g34950 12
LOC_Os01g66020 12
LOC_Os08g42580 12
LOC_Os12g41490 12
LOC_Os11g39370 12
LOC_Os09g17970 12
LOC_Os02g57080 12
LOC_Os04g43020 12
LOC_Os04g35890 12
LOC_Os02g18320 12
LOC_Os09g07820 13
LOC_Os12g21500 13
LOC_Os04g43922 13
LOC_Os08g02360 13
LOC_Os03g62720 13
LOC_Os02g57070 13
LOC_Os03g63720 13
LOC_Os01g47256 13
LOC_Os03g03710 13
LOC_Os10g30100 13
LOC_Os03g06190 13
LOC_Os02g34570 13
LOC_Os01g11040 14
LOC_Os02g38340 14
LOC_Os02g14000 14
LOC_Os03g60240 14
LOC_Os03g61670 14
LOC_Os04g43290 14
LOC_Os01g46580 14
LOC_Os07g14270 14
LOC_Os02g57220 14
LOC_Os08g28190 14
LOC_Os08g03440 14
LOC_Os05g48620 15
LOC_Os07g31370 15
LOC_Os03g09140 15
LOC_Os10g10500 15
LOC_Os03g14690 15
LOC_Os01g61780 15
LOC_Os05g38950 15
LOC_Os03g17540 15
LOC_Os01g61860 15
LOC_Os01g12730 15
LOC_Os05g44050 15
LOC_Os01g61810 16
LOC_Os03g08930 16
LOC_Os10g23090 16
LOC_Os02g42850 16
LOC_Os03g20550 16
LOC_Os03g51580 16
LOC_Os08g06370 16
LOC_Os03g05500 16
LOC_Os06g33940 16
LOC_Os09g36160 16
LOC_Os09g29360 16
LOC_Os03g42410 17
LOC_Os12g07610 17
LOC_Os09g19950 17
LOC_Os12g40960 17
LOC_Os10g32070 17
LOC_Os01g07930 17
LOC_Os08g38370 17
LOC_Os12g21850 17
LOC_Os07g03220 17
LOC_Os02g01860 17
LOC_Os07g40950 17
LOC_Os03g20370 18
LOC_Os07g48780 18
LOC_Os01g16240 18
LOC_Os09g29170 18
LOC_Os03g43760 18
LOC_Os07g03820 18
LOC_Os07g04010 18
LOC_Os07g38820 18
LOC_Os03g47949 18
LOC_Os01g17190 18
LOC_Os01g70380 19
LOC_Os01g70370 19
LOC_Os11g31640 19
LOC_Os01g70360 19
LOC_Os07g26940 19
LOC_Os10g11200 19
LOC_Os04g47970 19
LOC_Os02g45180 19
LOC_Os02g56300 19
LOC_Os03g14800 19
LOC_Os03g12300 20
LOC_Os08g01750 20
LOC_Os08g34950 20
LOC_Os03g28140 20
LOC_Os08g33200 20
LOC_Os09g23740 20
LOC_Os06g14750 20
LOC_Os08g01390 20
LOC_Os04g59540 20
LOC_Os12g13440 20
LOC_Os10g41520 21
LOC_Os04g43760 21
LOC_Os07g02350 21
LOC_Os07g31280 21
LOC_Os03g55389 21
LOC_Os03g10940 21
LOC_Os03g55490 21
LOC_Os02g47150 21
LOC_Os01g15310 22
LOC_Os08g08040 22
LOC_Os05g32310 22
LOC_Os05g51650 22
LOC_Os02g30624 22
LOC_Os04g31950 22
LOC_Os01g64690 22
LOC_Os04g36810 22
LOC_Os07g47510 23
LOC_Os03g17020 23
LOC_Os08g40790 23
LOC_Os06g02240 23
LOC_Os01g31680 23
LOC_Os02g15169 23
LOC_Os02g15178 23
LOC_Os06g21470 24
LOC_Os06g36360 24
LOC_Os09g39590 24
LOC_Os01g72220 24
LOC_Os03g63590 24
LOC_Os02g13400 24
LOC_Os05g48450 25
LOC_Os10g40200 25
LOC_Os03g01600 25
LOC_Os04g47190 25
LOC_Os03g12890 25
LOC_Os12g39860 26
LOC_Os12g40130 26
LOC_Os07g30150 26
LOC_Os04g42520 26
LOC_Os02g40010 26
LOC_Os09g25070 27
LOC_Os11g29870 27
LOC_Os05g45410 27
LOC_Os01g40260 27
LOC_Os01g09700 28
LOC_Os03g51740 28
LOC_Os05g10780 28
LOC_Os04g48850 28
LOC_Os11g01140 29
LOC_Os12g01140 29
LOC_Os12g29580 29
LOC_Os04g23890 29
LOC_Os01g34620 30
LOC_Os02g42400 30
LOC_Os01g07950 30
LOC_Os03g11990 30
LOC_Os09g27450 31
LOC_Os01g48060 31
LOC_Os01g10580 31
LOC_Os12g01180 31
LOC_Os03g60080 32
LOC_Os05g49420 32
LOC_Os05g46020 32
LOC_Os10g30719 32
LOC_Os03g05760 33
LOC_Os02g09830 33
LOC_Os02g35770 33
LOC_Os02g56270 34
LOC_Os03g02150 34
LOC_Os12g10560 34
LOC_Os01g48920 35
LOC_Os02g55340 35
LOC_Os03g44200 35
LOC_Os01g67740 36
LOC_Os07g46540 36
LOC_Os01g34870 36
LOC_Os10g38834 37
LOC_Os03g55610 37
LOC_Os04g54900 37
LOC_Os05g03860 38
LOC_Os06g45140 38
LOC_Os12g37410 38
